1155355,WH1,261385,EKS000017970,,900,2026-03-24 20:21:47,N,Клиент,N,900,2026-03-24 20:21:47,Стандартный,N,ЭКС,Готовый комплект,,Custom,,1,О00-000005765,Профи-Маркет,О00-000005765,,Ильчук О.Н./г. Томск\Электрика 1,Электрокомплектсервис ЗАО (Томск1),,,Готовый комплект ,,RU,,,,"630005, Новосибирская область, г. Новосибирск,",3844750,КГ,,Готовый комплект ,,5406985686,540601001,0,,False,18:40,,6104.00000,N,,System,STH_UpdateHeader,2026-03-24 20:22:21,5406985686,ЭКС-000043250   ,," ул. Гоголя, д. 23, оф. 5",False,,,,,,Томск1,,Профи-Маркет,15. Дилеры - оптовые организации,,,,2026-03-24 00:00:00,2026-03-24 00:00:00,2026-03-24 20:21:47,,,М,,,,,Y,,,грузим профи,,,,,,,,,,,,,"г. Томск, улица Розы Люксембург 141а",,,,,,,,,,,ЭКС-000017970   ,0,,,,,,,N,,,,,,,e84bc1c3-852b-46d7-8285-94368f1b33eb,N,N,,652757,,,,,,,,,,,,,,ILSSRV,2026-03-23 11:10:43,,N,,,15,,,,,,N,,N
1155356,WH1,261390,EKS000017971,,900,2026-03-24 21:52:28,N,Клиент,N,900,2026-03-24 21:52:28,Стандартный,N,ЭКС,Готовый комплект,,Custom,,2,О00-000005773,Фитнес ООО,О00-000005773,,Осипова Н.В./г. Бийск\Электрика 1,БИЙСК Электрокомплектсервис ЗАО ,,,Готовый комплект ,,RU,,,,"630005, Новосибирская область, г. Новосибирск,",3844749,КГ,,Готовый комплект ,,2204066959,220401001,0,,False,19:10,,11131.71000,N,,System,STH_UpdateHeader,2026-03-24 21:52:52,2204066959,ЭКС-000043254   ,," ул. Гоголя, д. 23, оф. 5",False,,,,,,Бийск РП,,Фитнес ООО,08. Инфраструктура,,,,2026-03-24 00:00:00,2026-03-24 00:00:00,2026-03-24 21:52:28,,,ШТ,,,,,Y,,,Фитнес,,,,,,,,,,,,,"659305, Алтайский край, г. Бийск, пер. Владимира"," Мартьянова, д. 47, к.а",,,,,,,,,,ЭКС-000017971   ,0,,,,,,,N,,,,,,,9d0058b0-7bea-4a4f-9fc7-8a5bf60eca69,N,N,,652758,,,,,,,,,,,,,,ILSSRV,2026-03-23 11:13:44,,N,,,15,,,,,,N,,N
1155357,WH1,261385,EKS000017972,,900,2026-03-24 20:21:47,N,Клиент,N,900,2026-03-24 20:21:47,Стандартный,N,ЭКС,Готовый комплект,,Custom,,3,О00-000005765,ТСП ООО,О00-000005765,,Ильчук О.Н./г. Томск\Электрика 1,Электрокомплектсервис ЗАО (Томск1),,,Готовый комплект ,,RU,,,,"630005, Новосибирская область, г. Новосибирск,",3844750,КГ,,Готовый комплект ,,7017396138,701701001,0,,False,18:40,,13237.90000,N,,System,STH_UpdateHeader,2026-03-24 20:22:21,7017396138,ЭКС-000043269   ,," ул. Гоголя, д. 23, оф. 5",False,,,,,,Томск1,,ТСП ООО,10. Электромонтажные организации,,,,2026-03-24 00:00:00,2026-03-24 00:00:00,2026-03-24 20:21:47,,,ШТ,,,,,Y,,,грузим тсп,,,,,,,,,,,,,"634024, Томская область, г. Томск, ул."," Усть-Керепеть, д. 123, стр 1",,,,,,,,,,ЭКС-000017972   ,0,,,,,,,N,,,,,,,e84bc1c3-852b-46d7-8285-94368f1b33eb,N,N,,652759,,,,,,,,,,,,,,ILSSRV,2026-03-23 11:21:45,,N,,,15,,,,,,N,,N
1155358,WH1,261467,EKS000017973,,900,2026-03-24 10:04:03,N,Клиент,N,900,2026-03-24 10:04:03,Стандартный,N,ЭКС,Клиент,,Custom,,1,,СПЭС ООО,3151,2026-03-23 13:42:46,Суханов А.С./г. Новосибирск\Электрика 7,7 Электрокомплектсервис ЗАО (Электрика 7),,,Доставка клиенту с РЦ ,,RU,,23443/4/2018-48306/1,ЭЛ7-000013460   ,"630005, Новосибирская область, г. Новосибирск,",3844496,КГ,,Доставка клиенту с РЦ ,,5410068890,541001001,0,,True,,ЭЛ7-000014730   ,63910.40000,N,64776.00000,System,STH_UpdateHeader,2026-03-24 10:04:03,5410068890,ЭКС-000043271   ,," ул. Гоголя, д. 23, оф. 5",False,,,,,,,,СПЭС ООО,10. Электромонтажные организации,,,,2026-03-24 00:00:00,2026-03-23 00:00:00,2026-03-24 10:04:03,,,М,,,,,Y,,,"[23443-СПЭС ООО, заказ №ЭЛ7-000002242   , транзит ","№ЭЛ7-000014730] Клиент на склад, Суханов А.С., г. ",Новосибирск\Электрика 7,,,,,,,,,,,"630129, , , , дом. , оф. ",,,,,,,,,,,ЭКС-000017973   ,0,,,,,,,N,,,,,,,7b87be61-6f30-44ed-9344-893f51e9a0ed,N,N,,652760,,,,,,,,,,,,,,ILSSRV,2026-03-23 11:23:45,,N,,,5,,,,,,N,,N
1155359,WH1,261467,EKS000017974,,900,2026-03-24 10:04:03,N,Клиент,N,900,2026-03-24 10:04:03,Стандартный,N,ЭКС,Клиент,,Custom,,1,,СПЭС ООО,3151,2026-03-23 16:21:54,Суханов А.С./г. Новосибирск\Электрика 7,7 Электрокомплектсервис ЗАО (Электрика 7),,,Доставка клиенту с РЦ ,,RU,,23443/4/2018-48306/1,ЭЛ7-000013830   ,"630005, Новосибирская область, г. Новосибирск,",3844497,КГ,,Доставка клиенту с РЦ ,,5410068890,541001001,0,,True,,ЭЛ7-000014729   ,77.17000,N,84.00000,System,STH_UpdateHeader,2026-03-24 10:04:03,5410068890,ЭКС-000043262   ,," ул. Гоголя, д. 23, оф. 5",False,,,,,,,,СПЭС ООО,10. Электромонтажные организации,,,,2026-03-24 00:00:00,2026-03-23 00:00:00,2026-03-24 10:04:03,,,УП,,,,,Y,,,"[23443-СПЭС ООО, заказ №ЭЛ7-000003415   , транзит ","№ЭЛ7-000014729] Клиент на склад, Суханов А.С., г. ",Новосибирск\Электрика 7,,,,,,,,,,,"630129, , , , дом. , оф. ",,,,,,,,,,,ЭКС-000017974   ,0,,,,,,,N,,,,,,,7b87be61-6f30-44ed-9344-893f51e9a0ed,N,N,,652761,,,,,,,,,,,,,,ILSSRV,2026-03-23 11:24:46,,N,,,5,,,,,,N,,N
1155360,WH1,261347,EKS000017975,,900,2026-03-24 07:40:48,N,Клиент,N,900,2026-03-24 07:40:48,Стандартный,N,ЭКС,Готовый комплект,,Custom,,1,О00-000005781, Мамедова Любовь Констант,О00-000005781,,Ермаков  Е.Г./г. Новосибирск\КИЦ,ИП Боровков С.В. (КИЦ),,,Готовый комплект ,,RU,,,,"630126, Новосибиркая обл., г. Новосибирск, ул.",3844503,КГ,,Готовый комплект ,,540535901204,,0,,False,07:20,,151.24000,N,,System,STH_UpdateHeader,2026-03-24 07:41:02,540535901204,ЭКС-000043275   ,," Выборная, д.125-66",False,,,,,,Новосибирск КИЦ,, Мамедова Любовь Константиновна,12. Частные лица,,,,2026-03-24 00:00:00,2026-03-24 00:00:00,2026-03-24 07:40:48,,,ШТ,,,,,Y,,,выгрузить розница,,,,,,,,,,,,,"Новосибиркая обл., г. Новосибирск, проспект Карла"," Маркса, 57",,,,,,,,,,ЭКС-000017975   ,0,,,,,,,N,,,,,,,5db005d6-d152-4238-9cdd-a999c58df071,N,N,,652762,,,,,,,,,,,,,,ILSSRV,2026-03-23 11:26:46,,N,,,15,,,,,,N,,N
1155361,WH1,261413,EKS000017976,,900,2026-03-23 12:48:46,N,Клиент,N,900,2026-03-23 12:48:46,Стандартный,N,ЭКС,Клиент,,Custom,,1,О00-000005824,Торговая Компания Альянс ,943379,2026-03-23 15:28:33,Тимошенко А.В./г. Новосибирск\КИЦ,ИП Боровков С.В. (КИЦ),,,Доставка клиенту с РЦ ,,RU,,59225/5/2023-92931,КИЦ-000010777   ,"630126, Новосибиркая обл., г. Новосибирск, ул.",3844502,КГ,,Доставка клиенту с РЦ ,,5404043440,540401001,0,,True,,КИЦ-000017242   ,31460.80000,N,39740.00000,System,STH_UpdateHeader,2026-03-23 12:48:46,5404043440,ЭКС-000043273   ,," Выборная, д.125-66",False,,,,,,,,Торговая Компания Альянс ООО,15. Дилеры - оптовые организации,,,,2026-03-23 00:00:00,2026-03-23 00:00:00,2026-03-23 12:48:46,,,ШТ,,,,,Y,,,"[59225-Торговая Компания Альянс ООО, заказ №КИЦ-00","0002369   , транзит №КИЦ-000017242] Клиент на скла","д, Тимошенко А.В., г. Новосибирск\КИЦ",,,,,,,,,,,"630032, Новосибирская область, г. Новосибирск,"," ул. Большая, д. 256Б, оф. 1",,,,,,,,,,ЭКС-000017976   ,0,,,,,,,N,,,,,,,40e21fef-8633-417b-8f2a-1cfee0a82ae0,N,N,,652763,,,,,,,,,,,,,,ILSSRV,2026-03-23 11:27:46,,N,,,5,,,,,,N,,N
1155362,WH1,261416,EKS000017977,,900,2026-03-24 21:53:06,N,Клиент,N,900,2026-03-24 21:53:06,Стандартный,N,ЭКС,Готовый комплект,,Custom,,1,О00-000005775,Электрик ООО,О00-000005775,,Зубкова О.П./г. Барнаул\Электрика 2,БАРНАУЛ Электрокомплектсервис ЗАО (Барнаул РСК),,,Готовый комплект ,,RU,,,,"630073, Новосибирская область, г. Новосибирск,",3844695,КГ,,Готовый комплект ,,2222041241,222201001,0,,False,19:20,,2789.39000,N,,System,STH_UpdateHeader,2026-03-24 21:54:25,2222041241,ЭКС-000043280   ,," ул. Гоголя, д. 23, оф. 5",False,,,,,,БарнаулРСК,,Электрик ООО,15. Дилеры - оптовые организации,,,,2026-03-24 00:00:00,2026-03-24 00:00:00,2026-03-24 21:53:06,,,ШТ,,,,,Y,,,Скоморохов/Отгрузка/Электрик,,,,,,,,,,,,,,,,,,,,,,,,ЭКС-000017977   ,0,,,,,,,N,,,,,,,f508454f-c08d-4aee-bf3d-a879eebc257d,N,N,,652764,,,,,,,,,,,,,,ILSSRV,2026-03-23 11:28:46,,N,,,15,,,,,,N,,N
1155363,WH1,,EKS000017978,,650,2026-03-23 00:00:00,N,Клиент,N,650,2026-03-23 00:00:00,Стандартный,N,ЭКС,Клиент,,Custom,,11,,УПТК СК МОСТ ООО,950506,2026-03-23 15:51:23,Нет,УПТК СК МОСТ ООО,,,Доставка клиенту с РЦ ,,RU,,,,"142153, Московская область, г. Подольск, д.",3844505,КГ,,Доставка клиенту с РЦ ,,5074024291,507401001,0,,True,,ЭКС-000043046   ,343765.79000,N,588362.74000,System,STH_UpdateHeader,2026-03-23 13:07:27,5074024291,ЭКС-000043046   ,," Большое Толбино, д. 45",False,,,,,79654654544,,,УПТК СК МОСТ ООО,09. Строительные организации,,,,2026-03-23 00:00:00,2026-03-23 00:00:00,,2026-03-23 15:51:23,,,,,,,Y,,,отгр Спец. №5 252/Буг от 06.02.2026 (Бугристое) - ,Федотов ЭКС-000043022   (отгр МСпец. №5  252/Буг -, Федотов ЭКС-000043024   (отгр) ЭКС-000043215   (о,,,,,,,,,,,"457100, Челябинская область, г. Троицк, ул. им"," Ю.А.Гагарина, дом 115 ",,,,,,,,,,ЭКС-000017978   ,0,,,,,,,N,,,,,,,,N,N,,652765,,,,,,,,,,,,,,ILSSRV,2026-03-23 11:28:53,,N,,,5,,,,,,N,,N
1155364,WH1,,EKS000017979,,650,2026-03-23 00:00:00,N,Клиент,N,650,2026-03-23 00:00:00,Стандартный,N,ЭКС,Клиент,,Custom,,9,,УПТК СК МОСТ ООО,950506,2026-03-23 15:50:51,Нет,УПТК СК МОСТ ООО,,,Доставка клиенту с РЦ ,,RU,,,,"142153, Московская область, г. Подольск, д.",3844506,,,Доставка клиенту с РЦ ,,5074024291,507401001,0,,True,,ЭКС-000043084   ,879511.89000,N,1105978.84000,System,STH_UpdateHeader,2026-03-23 12:52:44,5074024291,ЭКС-000043084   ,," Большое Толбино, д. 45",False,,,,,79464564564,,,УПТК СК МОСТ ООО,09. Строительные организации,,,,2026-03-23 00:00:00,2026-03-23 00:00:00,,2026-03-23 15:50:51,,,,,,,Y,,,отгр Спец. №5 252/Буг от 06.02.2026 (Бугристое) - ,Федотов,,,,,,,,,,,,"457100, Челябинская область, г. Троицк, ул. им"," Ю.А.Гагарина, дом 115 ",,,,,,,,,,ЭКС-000017979   ,0,,,,,,,N,,,,,,,,N,N,,652766,,,,,,,,,,,,,,ILSSRV,2026-03-23 11:29:57,,N,,,5,,,,,,N,,N
1155365,WH1,261357,EKS000017980,,900,2026-03-24 07:56:40,N,Клиент,N,900,2026-03-24 07:56:40,Стандартный,N,ЭКС,Готовый комплект,,Custom,,1,О00-000005788,Мехатроник ООО,О00-000005788,,Онищенко Н.В./г. Новосибирск\Электрика 7,7 Электрокомплектсервис ЗАО (Электрика 7),,,Готовый комплект ,,RU,,,,"630005, Новосибирская область, г. Новосибирск,",3844526,КГ,,Готовый комплект ,,7000003526,547301001,0,,False,07:40,,107.46000,N,,System,STH_UpdateHeader,2026-03-24 07:56:47,7000003526,ЭКС-000043282   ,," ул. Гоголя, д. 23, оф. 5",False,,,,,,Новосибирск 7,,Мехатроник ООО,01. Промышленные предприятия,,,,2026-03-24 00:00:00,2026-03-24 00:00:00,2026-03-24 07:56:40,,,М,,,,,Y,,,,,,,,,,,,,,,,"630055, Новосибирская область, г. Новосибирск,"," ул. Мусы Джалиля, д. 13, оф. 42",,,,,,,,,,ЭКС-000017980   ,0,,,,,,,N,,,,,,,9e747217-d674-4661-96f9-de7959e8cc9a,N,N,,652767,,,,,,,,,,,,,,ILSSRV,2026-03-23 11:32:47,,N,,,15,,,,,,N,,N
1155367,WH1,261416,EKS000017981,,900,2026-03-24 21:53:06,N,Клиент,N,900,2026-03-24 21:53:06,Стандартный,N,ЭКС,Готовый комплект,,Custom,,3,О00-000005775,АгроМилк ООО,О00-000005775,,Кейдер Н.Н./г. Барнаул\Электрика 4,БАРНАУЛ Электрокомплектсервис ЗАО (Барнаул РСК),,,Готовый комплект ,,RU,,,,"630073, Новосибирская область, г. Новосибирск,",3844695,КГ,,Готовый комплект ,,2257005533,225701001,0,,False,19:20,,400200.00000,N,,System,STH_UpdateHeader,2026-03-24 21:54:25,2257005533,ЭКС-000043286   ,," ул. Гоголя, д. 23, оф. 5",False,,,,,,БарнаулРСК,,АгроМилк ООО,01. Промышленные предприятия,,,,2026-03-24 00:00:00,2026-03-24 00:00:00,2026-03-24 21:53:06,,,М,,,,,Y,,,Корчагин/АгроМилк 3 куска по 2000м.,,,,,,,,,,,,,"658563, Алтайский край,г.Барнаул, ул.Шевченко 172",,,,,,,,,,,ЭКС-000017981   ,0,,,,,,,N,,,,,,,f508454f-c08d-4aee-bf3d-a879eebc257d,N,N,,652768,,,,,,,,,,,,,,ILSSRV,2026-03-23 11:33:48,,N,,,15,,,,,,N,,N
1155368,WH1,261394,EKS000017982,,900,2026-03-23 11:52:20,N,Клиент,N,900,2026-03-23 11:52:20,Стандартный,N,ЭКС,Клиент,,Custom,,,,АЛЬФА СПЕЦСТРОЙ ООО,3149,2026-03-23 15:56:39,Белоусов М.Е./г. Новосибирск\Электрика 3,3.Электрокомплектсервис ЗАО (Электрика 3),,,РЦ ,,RU,,245415/4/2019-168144,ЭЛ3-000025595   ,"630005, Новосибирская область, г. Новосибирск,",3844522,КГ,,РЦ ,,5407495003,540501001,0,,True,,ЭЛ3-000025598   ,685.40000,N,809.00000,System,STH_UpdateHeader,2026-03-23 11:52:21,5407495003,ЭКС-000043288   ,," ул. Гоголя, д. 23, оф. 5",False,,,,,79139154499,,,АЛЬФА СПЕЦСТРОЙ ООО,10. Электромонтажные организации,,,,2026-03-23 00:00:00,2026-03-23 00:00:00,2026-03-23 11:52:20,,,ШТ,,,,,Y,,,"[245415-АЛЬФА СПЕЦСТРОЙ ООО, заказ №ЭЛ3-000006371 ","  , транзит №ЭЛ3-000025598] Клиент на склад, Белоу","сов М.Е., г. Новосибирск\Электрика 3",,,,,,,,,,,"630059, Новосибирская область, г. Новосибирск,"," ул. Днепровская, д. 34, оф. 201",,,,,,,,,,ЭКС-000017982   ,0,,,,,,,N,,,,,,,9bab0bb1-cd7a-4aff-bddb-02c7d60547d7,N,N,,652769,,,,,,,,,,,,,,ILSSRV,2026-03-23 11:34:43,,N,,,5,,,,,,N,,N
1155369,WH1,261385,EKS000017983,,900,2026-03-24 20:21:47,N,Клиент,N,900,2026-03-24 20:21:47,Стандартный,N,ЭКС,Готовый комплект,,Custom,,1,О00-000005765,Карноухова С.Н. ИП (огрни,О00-000005765,,Ильчук О.Н./г. Томск\Электрика 1,Электрокомплектсервис ЗАО (Томск1),,,Готовый комплект ,,RU,,,,"630005, Новосибирская область, г. Новосибирск,",3844750,КГ,,Готовый комплект ,,701703658852,,0,,False,18:40,,1340.76000,N,,System,STH_UpdateHeader,2026-03-24 20:22:21,701703658852,ЭКС-000043291   ,," ул. Гоголя, д. 23, оф. 5",False,,,,,,Томск1,,Карноухова С.Н. ИП (огрнип313701702100380),14. Дилеры-торговые точки,,,,2026-03-24 00:00:00,2026-03-24 00:00:00,2026-03-24 20:21:47,,,ШТ,,,,,Y,,,грузим карноухова,,,,,,,,,,,,,"Томская область, г. Томск, ул. Ново-Ачинская 28", пом.ц-001; Банников Павел +7 (913) 812-75-69 / Ху,дякова Наталья +7 (952) 890-99-37,,,,,,,,,ЭКС-000017983   ,0,,,,,,,N,,,,,,,e84bc1c3-852b-46d7-8285-94368f1b33eb,N,N,,652770,,,,,,,,,,,,,,ILSSRV,2026-03-23 11:35:43,,N,,,15,,,,,,N,,N
1155370,WH1,261416,EKS000017984,,900,2026-03-24 21:53:06,N,Клиент,N,900,2026-03-24 21:53:06,Стандартный,N,ЭКС,Готовый комплект,,Custom,,1,О00-000005775,АгроМилк ООО,О00-000005775,,Кейдер Н.Н./г. Барнаул\Электрика 4,БАРНАУЛ Электрокомплектсервис ЗАО (Барнаул РСК),,,Готовый комплект ,,RU,,,,"630073, Новосибирская область, г. Новосибирск,",3844695,КГ,,Готовый комплект ,,2257005533,225701001,0,,False,19:20,,342.00000,N,,System,STH_UpdateHeader,2026-03-24 21:54:25,2257005533,ЭКС-000043293   ,," ул. Гоголя, д. 23, оф. 5",False,,,,,,БарнаулРСК,,АгроМилк ООО,01. Промышленные предприятия,,,,2026-03-24 00:00:00,2026-03-24 00:00:00,2026-03-24 21:53:06,,,ШТ,,,,,Y,,,Корчагин/Агромилк,,,,,,,,,,,,,"658563, Алтайский край,г.Барнаул, ул.Шевченко 172",,,,,,,,,,,ЭКС-000017984   ,0,,,,,,,N,,,,,,,f508454f-c08d-4aee-bf3d-a879eebc257d,N,N,,652771,,,,,,,,,,,,,,ILSSRV,2026-03-23 11:36:43,,N,,,15,,,,,,N,,N
1155371,WH1,261416,EKS000017985,,900,2026-03-24 21:53:07,N,Клиент,N,900,2026-03-24 21:53:07,Стандартный,N,ЭКС,Готовый комплект,,Custom,,1,О00-000005775,Завод «АгроУспех» ООО,О00-000005775,,Кунгурова А.В./г. Барнаул\Электрика 3,БАРНАУЛ Электрокомплектсервис ЗАО (Барнаул РСК),,,Готовый комплект ,,RU,,,,"630073, Новосибирская область, г. Новосибирск,",3844695,КГ,,Готовый комплект ,,2224197188,222401001,0,,False,19:20,,1263.15000,N,,System,STH_UpdateHeader,2026-03-24 21:54:25,2224197188,ЭКС-000043179   ,," ул. Гоголя, д. 23, оф. 5",False,,,,,,БарнаулРСК,,Завод «АгроУспех» ООО,02. ОЕМ предприятия,,,,2026-03-24 00:00:00,2026-03-24 00:00:00,2026-03-24 21:53:07,,,ШТ,,,,,Y,,,Кунгурова/агроуспех,,,,,,,,,,,,,"656012, Алтайский край, г. Барнаул, ул."," Рубцовская, д. 10А, оф. Н10",,,,,,,,,,ЭКС-000017985   ,0,,,,,,,N,,,,,,,f508454f-c08d-4aee-bf3d-a879eebc257d,N,N,,652772,,,,,,,,,,,,,,ILSSRV,2026-03-23 11:37:43,,N,,,15,,,,,,N,,N
1155372,WH1,261446,EKS000017986,,900,2026-03-24 09:16:17,N,Клиент,N,900,2026-03-24 09:16:17,Стандартный,N,ЭКС,Клиент,,Custom,,3,,Стройсети ООО,956366,2026-03-23 16:02:34,Кунгурова А.В./г. Барнаул\Электрика 3,БАРНАУЛ Электрокомплектсервис ЗАО (Барнаул РСК),,,Доставка клиенту с РЦ ,,RU,,22824/5/2024-40287,БР3-000016897   ,"630073, Новосибирская область, г. Новосибирск,",3844527,КГ,,Доставка клиенту с РЦ ,,2224215408,222401001,0,,True,,БР3-000016902   ,54413.74000,N,78755.00000,System,STH_UpdateHeader,2026-03-24 09:16:17,2224215408,ЭКС-000043298   ,," ул. Гоголя, д. 23, оф. 5",False,,,,,,,,Стройсети ООО,09. Строительные организации,,,,2026-03-24 00:00:00,2026-03-24 00:00:00,2026-03-24 09:16:17,,,,,,,,Y,,,"Стройсети ООО, заказ №БР3-000003466   , транзит №Б","Р3-000016902] Клиент на склад, Кунгурова А.В., г. ",Барнаул\Электрика 3,,,,,,,,,,,"656037, Алтайский край, г. Барнаул, ул. Чеглецова",", д. 7А, оф. 26",,,,,,,,,,ЭКС-000017986   ,0,,,,,,,N,,,,,,,0641c57d-d737-4136-8a18-52e0bc7b6c43,N,N,,652773,,,,,,,,,,,,,,ILSSRV,2026-03-23 11:38:47,,N,,,5,,,,,,N,,N
1155373,WH1,261400,EKS000017987,,900,2026-03-23 12:07:10,N,Клиент,N,900,2026-03-23 12:07:10,Стандартный,N,ЭКС,Клиент,,Custom,,1,,Пословский Александр Васи,3151,2026-03-23 15:08:06,Юрченко В.А./г. Новосибирск\Электрика 7,7 Электрокомплектсервис ЗАО (Электрика 7),,,Доставка клиенту с РЦ ,,RU,,,ЭЛ7-000014738   ,"630005, Новосибирская область, г. Новосибирск,",3844528,КГ,,Доставка клиенту с РЦ ,,5407159273,,0,,True,,ЭЛ7-000014741   ,142.68000,N,222.00000,System,STH_UpdateHeader,2026-03-23 12:07:10,5407159273,ЭКС-000043287   ,," ул. Гоголя, д. 23, оф. 5",True,,,,,,,,Пословский Александр Васильевич,12. Частные лица,,,,2026-03-23 00:00:00,2026-03-23 00:00:00,2026-03-23 12:07:10,,,ШТ,,,,,Y,,,"[66204-Пословский Александр Васильевич, заказ №ЭЛ7","-000003648, транзит №ЭЛ7-000014741] Клиент на скла","д, EKSLine, г. Новосибирск\Электрика 7",,,,,,,,,,,"630088, Новосибирская область, г. Новосибирск,"," ул. Петухова, д. 69, оф. _",,,,,,,,,,ЭКС-000017987   ,0,,,,,,,N,,,,,,,bbf57145-51ba-4538-98d6-90c3294c9170,N,N,,652774,,,,,,,,,,,,,,ILSSRV,2026-03-23 11:39:44,,N,,,5,,,,,,N,,N
1155374,WH1,,EKS000017988,,650,2026-03-23 00:00:00,N,Клиент,N,650,2026-03-23 00:00:00,Стандартный,N,ЭКС,Клиент,,Custom,,1,,ГК СПГ ООО,3151,2026-03-23 15:06:24,Бабич Т.А./г. Новосибирск\Электрика 7,7 Электрокомплектсервис ЗАО (Электрика 7),,,Доставка клиенту с РЦ ,,RU,,46397/3/2022-80640,ЭЛ7-000001776   ,"630005, Новосибирская область, г. Новосибирск,",3844534,КГ,,Доставка клиенту с РЦ ,,5406815420,540601001,0,,True,,ЭЛ7-000014742   ,13739.15000,N,16352.00000,System,STH_UpdateHeader,2026-03-23 13:25:53,5406815420,ЭКС-000043306   ,," ул. Гоголя, д. 23, оф. 5",False,,,,,,,,ГК СПГ ООО,10. Электромонтажные организации,,,,2026-03-23 00:00:00,2026-03-23 00:00:00,,2026-03-23 15:06:24,,ШТ,,,,,Y,,,"[46397-ГК СПГ ООО, заказ №ЭЛ7-000000471   , транзи","т №ЭЛ7-000014742] Клиент на склад, Бабич Т.А., г. ",Новосибирск\Электрика 7,,,,,,,,,,,"630099, Новосибирская область, г. Новосибирск,"," ул. Семьи Шамшиных, д. 12, оф. 0",,,,,,,,,,ЭКС-000017988   ,0,,,,,,,N,,,,,,,,N,N,,652775,,,,,,,,,,,,,,ILSSRV,2026-03-23 11:42:44,,N,,,5,,,,,,N,,N
1155375,WH1,261337,EKS000017989,,900,2026-03-23 17:14:38,N,Клиент,N,900,2026-03-23 17:14:38,Стандартный,N,ЭКС,Готовый комплект,,Custom,,11,О00-000005774,ИСО ООО Красноярск,О00-000005774,,Анциферова О.Н./г. Красноярск\Электрика 1,КРАСНОЯРСК Электрокомплектсервис(КР_РСК),,,Готовый комплект ,,RU,,,,"630005, Новосибирская область, г. Новосибирск,",3844538,КГ,,Готовый комплект ,,7730248021,773001001,0,,False,17:10,,159847.71000,N,,System,STH_UpdateHeader,2026-03-23 17:14:59,7730248021,ЭКС-000043294   ,," ул. Гоголя, д. 23, оф. 5",False,,,,,,КрасноярскРСК,,ИСО ООО Красноярск,01. Промышленные предприятия,,,,2026-03-23 00:00:00,2026-03-23 00:00:00,2026-03-23 17:14:38,,,,,,,,Y,,,КР1 Анциферова РСК 495 ,,,,,,,,,,,,,"121096, г. Москва, г. Москва, ул. Василисы"," Кожиной, д. 1,корп.1, оф. 20/7",,,,,,,,,,ЭКС-000017989   ,0,,,,,,,N,,,,,,,047c56aa-07dc-4e3b-b1cf-5f0fffd2c51a,N,N,,652776,,,,,,,,,,,,,,ILSSRV,2026-03-23 11:44:54,,N,,,15,,,,,,N,,N
1155376,WH1,261473,EKS000017990,,900,2026-03-24 10:18:34,N,Клиент,N,900,2026-03-24 10:18:34,Стандартный,N,ЭКС,Клиент,,Custom,,,,Аваэл (ЦК Авангард) ООО,3151,2026-03-23 15:09:18,Безделова О.И./г. Новосибирск\Электрика 7,7 Электрокомплектсервис ЗАО (Электрика 7),,,РЦ ,,RU,,44651/1/2021-77276,ЭЛ7-000013758   ,"630005, Новосибирская область, г. Новосибирск,",3844535,КГ,,РЦ ,,5404191818,540401001,0,,True,,ЭЛ7-000014744   ,4566.00000,N,5251.00000,System,STH_UpdateHeader,2026-03-24 10:18:34,5404191818,ЭКС-000043308   ,," ул. Гоголя, д. 23, оф. 5",False,,,,,79999999999,,,Аваэл (ЦК Авангард) ООО,15. Дилеры - оптовые организации,,,,2026-03-24 00:00:00,2026-03-23 00:00:00,2026-03-24 10:18:34,,,ШТ,,,,,Y,,,"[44651-Аваэл (ЦК Авангард) ООО, заказ №ЭЛ7-0000034","21   , транзит №ЭЛ7-000014744] Клиент на склад, Бе","зделова О.И., г. Новосибирск\Электрика 7",,,,,,,,,,,"630108, Новосибирская область, г. Новосибирск,"," ул. Широкая, д. 1А, оф. 324",,,,,,,,,,ЭКС-000017990   ,0,,,,,,,N,,,,,,,cd3f6e23-5279-40a8-ba66-fa2e02097704,N,N,,652777,,,,,,,,,,,,,,ILSSRV,2026-03-23 11:44:54,,N,,,5,,,,,,N,,N
